10.07.2023 15:03:27.764;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0005','_CommutationAssessment<>','IO','IO','IO','passed','TS_Mot_Commutation','passed-000005' --Successfully executed! [0.003 s]
10.07.2023 15:03:27.778;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0005','_TS_Execution<>','IO','IO','IO','passed','TS_Framework','passed-000005' --Successfully executed! [0.004 s]
10.07.2023 15:03:27.788;Datenbank.vi;Q 'DB';End: "DB_SaveResult" [0.160 s] 
10.07.2023 15:03:27.789;StateMachine_dynload.vi;Q 'SM';End: "MainFinished" [0.191 s] 
10.07.2023 15:03:27.807;StateMachine_dynload.vi;SM;TestFinished
10.07.2023 15:03:27.859;KeyboxProzess_update.vi;Q'->Keybox';KB_Reset_All_LED
10.07.2023 15:03:27.885;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','1' --Successfully executed! [0.005 s]
10.07.2023 15:03:27.902;StateMachine_dynload.vi;SM;CheckMDWSync
10.07.2023 15:03:27.912;StateMachine_dynload.vi;I;Effective testing time [s]: 7.286
10.07.2023 15:03:42.568;StateMachine_dynload.vi;SM;WaitForNextTest
10.07.2023 15:03:42.579;StateMachine_dynload.vi;Q 'SM';Start: "E_StartTest"
10.07.2023 15:03:42.590;StateMachine_dynload.vi;Q 'SM';End: "E_StartTest" [0.011 s] 
10.07.2023 15:03:42.600;StateMachine_dynload.vi;SM;StartTest
10.07.2023 15:03:42.658;FW_DB_Clear_TMeasurementFactNumber_ExternalControl.vi;DB;EXEC dbo.Clear_TMeasurementFactNumber_ExternalControl --Successfully executed! [0.003 s]
10.07.2023 15:03:42.673;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','2' --Successfully executed! [0.004 s]
10.07.2023 15:03:42.684;StateMachine_dynload.vi;I;Serialnumber/GUID: 118383-0006
10.07.2023 15:03:42.694;PrüfablaufAusführen_Dll.vi;Q 'SM';Start RunModus: "Main"
10.07.2023 15:03:42.706;DLLAusfuehren.vi;I; Start: Limit_Check
10.07.2023 15:03:42.746;DLLAusfuehren.vi;I;Limit_Check: TS_AutoCal_DAQ.dll [0.028 s] 
10.07.2023 15:03:42.787;DLLAusfuehren.vi;I;Limit_Check: TS_Init_PS.dll [0.029 s] 
10.07.2023 15:03:43.157;DLLAusfuehren.vi;I;Limit_Check: TS_Init_MPA.dll [0.358 s] 
10.07.2023 15:03:43.217;DLLAusfuehren.vi;I;Limit_Check: TS_AutoCal_DHS_Sig.dll [0.049 s] 
10.07.2023 15:03:43.247;DLLAusfuehren.vi;I;Limit_Check: TS_Auto_Contact.dll [0.019 s] 
10.07.2023 15:03:43.277;DLLAusfuehren.vi;I;Limit_Check: TS_Init_Time.dll [0.019 s] 
10.07.2023 15:03:45.212;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Noload_Data.dll [1.924 s] 
10.07.2023 15:03:45.242;DLLAusfuehren.vi;I;Limit_Check: TS_ChangeDir.dll [0.019 s] 
10.07.2023 15:03:45.336;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Noload_Data.dll [0.083 s] 
10.07.2023 15:03:49.491;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Commutation.dll [4.144 s] 
10.07.2023 15:03:49.551;DLLAusfuehren.vi;I;Limit_Check: TS_Close_PS.dll [0.050 s] 
10.07.2023 15:03:49.794;DLLAusfuehren.vi;I;Limit_Check: TS_Close_MPA.dll [0.232 s] 
10.07.2023 15:03:49.825;DLLAusfuehren.vi;I;Limit_Check: TS_Auto_Contact.dll [0.021 s] 
10.07.2023 15:03:49.837;DLLAusfuehren.vi;I;End: "Limit_Check" [7.131 s] 
10.07.2023 15:03:49.848;PrüfablaufAusführen_Dll.vi;Q 'SM';End RunModus: "Main" [7.154 s] 
10.07.2023 15:03:49.848;StateMachine_dynload.vi;SM;TestRunning
10.07.2023 15:03:49.866;StateMachine_dynload.vi;Q 'SM';Start: "MainFinished"
10.07.2023 15:03:49.898;Datenbank.vi;Q 'DB';Start: "DB_SaveResult"
10.07.2023 15:03:49.911;FW_DB_RW_SequenceControlNumber_VirtualCounter.vi;DB;EXEC dbo.FW_SequenceControlNumber_VirtualCounter 'PA_Drive.dll','1004','5604672/*/*','118383','passed','6' --Successfully executed! [0.003 s]
10.07.2023 15:03:49.929;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','3' --Successfully executed! [0.007 s]
10.07.2023 15:03:49.942;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0006','Cw_MotVoltage<V>','3.184','3.200','3.216','passed','TS_Mot_Noload_Data','passed-000006' --Successfully executed! [0.003 s]
10.07.2023 15:03:49.957;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0006','Cw_MotSpeed<rpm>','9955.5','10974','12168','passed','TS_Mot_Noload_Data','passed-000006' --Successfully executed! [0.005 s]
10.07.2023 15:03:49.970;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0006','Cw_MotCurrent<mA>','1.758','13.315','17.583','passed','TS_Mot_Noload_Data','passed-000006' --Successfully executed! [0.003 s]
10.07.2023 15:03:49.984;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0006','Cw_MotTorqueConst<mNmPerA>','2.4284','2.6919','2.9384','not checked','TS_Mot_Noload_Data','passed-000006' --Successfully executed! [0.004 s]
10.07.2023 15:03:49.998;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0006','Cw_UniformSpeedCheck<>','IO','IO','IO','passed','TS_Mot_Noload_Data','passed-000006' --Successfully executed! [0.004 s]
10.07.2023 15:03:50.012;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0006','_t1','0','1.6','60','passed','TS_Mot_Noload_Data','passed-000006' --Successfully executed! [0.004 s]
10.07.2023 15:03:50.025;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0006','_ExtMotTestDirection1<>','Cw','Cw','Cw','passed','TS_Mot_Noload_Data','passed-000006' --Successfully executed! [0.003 s]
10.07.2023 15:03:50.039;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0006','_CommutationAssessment<>','IO','IO','IO','passed','TS_Mot_Commutation','passed-000006' --Successfully executed! [0.004 s]
10.07.2023 15:03:50.053;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0006','_TS_Execution<>','IO','IO','IO','passed','TS_Framework','passed-000006' --Successfully executed! [0.003 s]
10.07.2023 15:03:50.063;Datenbank.vi;Q 'DB';End: "DB_SaveResult" [0.165 s] 
10.07.2023 15:03:50.064;StateMachine_dynload.vi;Q 'SM';End: "MainFinished" [0.198 s] 
10.07.2023 15:03:50.082;StateMachine_dynload.vi;SM;TestFinished
10.07.2023 15:03:50.144;KeyboxProzess_update.vi;Q'->Keybox';KB_Reset_All_LED
10.07.2023 15:03:50.165;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','1' --Successfully executed! [0.004 s]
10.07.2023 15:03:50.180;StateMachine_dynload.vi;SM;CheckMDWSync
10.07.2023 15:03:50.191;StateMachine_dynload.vi;I;Effective testing time [s]: 7.602
10.07.2023 15:03:56.097;StateMachine_dynload.vi;SM;WaitForNextTest
10.07.2023 15:03:56.108;StateMachine_dynload.vi;Q 'SM';Start: "E_StartTest"
10.07.2023 15:03:56.120;StateMachine_dynload.vi;Q 'SM';End: "E_StartTest" [0.012 s] 
10.07.2023 15:03:56.130;StateMachine_dynload.vi;SM;StartTest
10.07.2023 15:03:56.192;FW_DB_Clear_TMeasurementFactNumber_ExternalControl.vi;DB;EXEC dbo.Clear_TMeasurementFactNumber_ExternalControl --Successfully executed! [0.003 s]
10.07.2023 15:03:56.206;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','2' --Successfully executed! [0.003 s]
10.07.2023 15:03:56.218;StateMachine_dynload.vi;I;Serialnumber/GUID: 118383-0007
10.07.2023 15:03:56.228;PrüfablaufAusführen_Dll.vi;Q 'SM';Start RunModus: "Main"
10.07.2023 15:03:56.240;DLLAusfuehren.vi;I; Start: Limit_Check
10.07.2023 15:03:56.281;DLLAusfuehren.vi;I;Limit_Check: TS_AutoCal_DAQ.dll [0.030 s] 
10.07.2023 15:03:56.321;DLLAusfuehren.vi;I;Limit_Check: TS_Init_PS.dll [0.029 s] 
10.07.2023 15:03:56.696;DLLAusfuehren.vi;I;Limit_Check: TS_Init_MPA.dll [0.363 s] 
10.07.2023 15:03:56.752;DLLAusfuehren.vi;I;Limit_Check: TS_AutoCal_DHS_Sig.dll [0.045 s] 
10.07.2023 15:03:56.784;DLLAusfuehren.vi;I;Limit_Check: TS_Auto_Contact.dll [0.021 s] 
10.07.2023 15:03:56.816;DLLAusfuehren.vi;I;Limit_Check: TS_Init_Time.dll [0.021 s] 
10.07.2023 15:03:58.811;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Noload_Data.dll [1.984 s] 
10.07.2023 15:03:58.842;DLLAusfuehren.vi;I;Limit_Check: TS_ChangeDir.dll [0.019 s] 
10.07.2023 15:03:58.935;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Noload_Data.dll [0.081 s] 
10.07.2023 15:04:05.199;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Commutation.dll [6.253 s] 
10.07.2023 15:04:05.276;DLLAusfuehren.vi;I;Limit_Check: TS_Close_PS.dll [0.066 s] 
10.07.2023 15:04:05.519;DLLAusfuehren.vi;I;Limit_Check: TS_Close_MPA.dll [0.232 s] 
10.07.2023 15:04:05.552;DLLAusfuehren.vi;I;Limit_Check: TS_Auto_Contact.dll [0.021 s] 
10.07.2023 15:04:05.564;DLLAusfuehren.vi;I;End: "Limit_Check" [9.324 s] 
10.07.2023 15:04:05.575;PrüfablaufAusführen_Dll.vi;Q 'SM';End RunModus: "Main" [9.347 s] 
10.07.2023 15:04:05.575;StateMachine_dynload.vi;SM;TestRunning
10.07.2023 15:04:05.595;StateMachine_dynload.vi;Q 'SM';Start: "MainFinished"
10.07.2023 15:04:05.626;Datenbank.vi;Q 'DB';Start: "DB_SaveResult"
10.07.2023 15:04:05.641;FW_DB_RW_SequenceControlNumber_VirtualCounter.vi;DB;EXEC dbo.FW_SequenceControlNumber_VirtualCounter 'PA_Drive.dll','1004','5604672/*/*','118383','passed','7' --Successfully executed! [0.004 s]
10.07.2023 15:04:05.656;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','3' --Successfully executed! [0.004 s]
10.07.2023 15:04:05.670;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0007','Cw_MotVoltage<V>','3.184','3.200','3.216','passed','TS_Mot_Noload_Data','passed-000007' --Successfully executed! [0.004 s]
10.07.2023 15:04:05.685;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0007','Cw_MotSpeed<rpm>','9955.5','10918','12168','passed','TS_Mot_Noload_Data','passed-000007' --Successfully executed! [0.004 s]
10.07.2023 15:04:05.700;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0007','Cw_MotCurrent<mA>','1.758','12.661','17.583','passed','TS_Mot_Noload_Data','passed-000007' --Successfully executed! [0.005 s]
10.07.2023 15:04:05.714;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0007','Cw_MotTorqueConst<mNmPerA>','2.4284','2.7104','2.9384','not checked','TS_Mot_Noload_Data','passed-000007' --Successfully executed! [0.003 s]
10.07.2023 15:04:05.728;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0007','Cw_UniformSpeedCheck<>','IO','IO','IO','passed','TS_Mot_Noload_Data','passed-000007' --Successfully executed! [0.004 s]
10.07.2023 15:04:05.741;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0007','_t1','0','1.7','60','passed','TS_Mot_Noload_Data','passed-000007' --Successfully executed! [0.003 s]
10.07.2023 15:04:05.755;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0007','_ExtMotTestDirection1<>','Cw','Cw','Cw','passed','TS_Mot_Noload_Data','passed-000007' --Successfully executed! [0.004 s]
10.07.2023 15:04:05.770;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0007','_CommutationAssessment<>','IO','IO','IO','passed','TS_Mot_Commutation','passed-000007' --Successfully executed! [0.005 s]
10.07.2023 15:04:05.784;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0007','_TS_Execution<>','IO','IO','IO','passed','TS_Framework','passed-000007' --Successfully executed! [0.004 s]
10.07.2023 15:04:05.794;Datenbank.vi;Q 'DB';End: "DB_SaveResult" [0.168 s] 
10.07.2023 15:04:05.795;StateMachine_dynload.vi;Q 'SM';End: "MainFinished" [0.200 s] 
10.07.2023 15:04:05.813;StateMachine_dynload.vi;SM;TestFinished
10.07.2023 15:04:05.891;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','1' --Successfully executed! [0.004 s]
10.07.2023 15:04:05.906;StateMachine_dynload.vi;SM;CheckMDWSync
10.07.2023 15:04:05.917;KeyboxProzess_update.vi;Q'->Keybox';KB_Reset_All_LED
10.07.2023 15:04:05.927;StateMachine_dynload.vi;I;Effective testing time [s]: 9.798
10.07.2023 15:04:11.337;StateMachine_dynload.vi;SM;WaitForNextTest
10.07.2023 15:04:11.350;StateMachine_dynload.vi;Q 'SM';Start: "E_StartTest"
10.07.2023 15:04:11.361;StateMachine_dynload.vi;Q 'SM';End: "E_StartTest" [0.011 s] 
10.07.2023 15:04:11.371;StateMachine_dynload.vi;SM;StartTest
10.07.2023 15:04:11.437;FW_DB_Clear_TMeasurementFactNumber_ExternalControl.vi;DB;EXEC dbo.Clear_TMeasurementFactNumber_ExternalControl --Successfully executed! [0.002 s]
10.07.2023 15:04:11.452;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','2' --Successfully executed! [0.004 s]
10.07.2023 15:04:11.464;StateMachine_dynload.vi;I;Serialnumber/GUID: 118383-0008
10.07.2023 15:04:11.475;PrüfablaufAusführen_Dll.vi;Q 'SM';Start RunModus: "Main"
10.07.2023 15:04:11.488;DLLAusfuehren.vi;I; Start: Limit_Check
10.07.2023 15:04:11.528;DLLAusfuehren.vi;I;Limit_Check: TS_AutoCal_DAQ.dll [0.030 s] 
10.07.2023 15:04:11.568;DLLAusfuehren.vi;I;Limit_Check: TS_Init_PS.dll [0.029 s] 
10.07.2023 15:04:11.933;DLLAusfuehren.vi;I;Limit_Check: TS_Init_MPA.dll [0.354 s] 
10.07.2023 15:04:11.998;DLLAusfuehren.vi;I;Limit_Check: TS_AutoCal_DHS_Sig.dll [0.055 s] 
10.07.2023 15:04:12.029;DLLAusfuehren.vi;I;Limit_Check: TS_Auto_Contact.dll [0.020 s] 
10.07.2023 15:04:12.058;DLLAusfuehren.vi;I;Limit_Check: TS_Init_Time.dll [0.018 s] 
10.07.2023 15:04:13.991;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Noload_Data.dll [1.922 s] 
10.07.2023 15:04:14.015;DLLAusfuehren.vi;I;Limit_Check: TS_ChangeDir.dll [0.013 s] 
10.07.2023 15:04:14.066;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Noload_Data.dll [0.040 s] 
10.07.2023 15:04:18.319;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Commutation.dll [4.242 s] 
10.07.2023 15:04:18.378;DLLAusfuehren.vi;I;Limit_Check: TS_Close_PS.dll [0.048 s] 
10.07.2023 15:04:18.623;DLLAusfuehren.vi;I;Limit_Check: TS_Close_MPA.dll [0.234 s] 
10.07.2023 15:04:18.655;DLLAusfuehren.vi;I;Limit_Check: TS_Auto_Contact.dll [0.021 s] 
10.07.2023 15:04:18.667;DLLAusfuehren.vi;I;End: "Limit_Check" [7.179 s] 
10.07.2023 15:04:18.677;PrüfablaufAusführen_Dll.vi;Q 'SM';End RunModus: "Main" [7.203 s] 
10.07.2023 15:04:18.678;StateMachine_dynload.vi;SM;TestRunning
10.07.2023 15:04:18.696;StateMachine_dynload.vi;Q 'SM';Start: "MainFinished"
10.07.2023 15:04:18.728;Datenbank.vi;Q 'DB';Start: "DB_SaveResult"
10.07.2023 15:04:18.743;FW_DB_RW_SequenceControlNumber_VirtualCounter.vi;DB;EXEC dbo.FW_SequenceControlNumber_VirtualCounter 'PA_Drive.dll','1004','5604672/*/*','118383','passed','8' --Successfully executed! [0.004 s]
10.07.2023 15:04:18.756;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','3' --Successfully executed! [0.003 s]
10.07.2023 15:04:18.770;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0008','Cw_MotVoltage<V>','3.184','3.201','3.216','passed','TS_Mot_Noload_Data','passed-000008' --Successfully executed! [0.003 s]
10.07.2023 15:04:18.785;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0008','Cw_MotSpeed<rpm>','9955.5','11079','12168','passed','TS_Mot_Noload_Data','passed-000008' --Successfully executed! [0.004 s]
10.07.2023 15:04:18.798;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0008','Cw_MotCurrent<mA>','1.758','12.210','17.583','passed','TS_Mot_Noload_Data','passed-000008' --Successfully executed! [0.003 s]
10.07.2023 15:04:18.812;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0008','Cw_MotTorqueConst<mNmPerA>','2.4284','2.6745','2.9384','not checked','TS_Mot_Noload_Data','passed-000008' --Successfully executed! [0.004 s]
10.07.2023 15:04:18.826;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0008','Cw_UniformSpeedCheck<>','IO','IO','IO','passed','TS_Mot_Noload_Data','passed-000008' --Successfully executed! [0.004 s]
10.07.2023 15:04:18.840;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0008','_t1','0','1.7','60','passed','TS_Mot_Noload_Data','passed-000008' --Successfully executed! [0.005 s]
10.07.2023 15:04:18.853;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0008','_ExtMotTestDirection1<>','Cw','Cw','Cw','passed','TS_Mot_Noload_Data','passed-000008' --Successfully executed! [0.003 s]
10.07.2023 15:04:18.867;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0008','_CommutationAssessment<>','IO','IO','IO','passed','TS_Mot_Commutation','passed-000008' --Successfully executed! [0.004 s]
10.07.2023 15:04:18.881;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0008','_TS_Execution<>','IO','IO','IO','passed','TS_Framework','passed-000008' --Successfully executed! [0.004 s]
10.07.2023 15:04:18.890;Datenbank.vi;Q 'DB';End: "DB_SaveResult" [0.163 s] 
10.07.2023 15:04:18.891;StateMachine_dynload.vi;Q 'SM';End: "MainFinished" [0.195 s] 
10.07.2023 15:04:18.909;StateMachine_dynload.vi;SM;TestFinished
10.07.2023 15:04:18.972;KeyboxProzess_update.vi;Q'->Keybox';KB_Reset_All_LED
10.07.2023 15:04:18.992;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','1' --Successfully executed! [0.004 s]
10.07.2023 15:04:19.008;StateMachine_dynload.vi;SM;CheckMDWSync
10.07.2023 15:04:19.019;StateMachine_dynload.vi;I;Effective testing time [s]: 7.659
10.07.2023 15:04:22.568;StateMachine_dynload.vi;SM;WaitForNextTest
10.07.2023 15:04:22.579;StateMachine_dynload.vi;Q 'SM';Start: "E_StartTest"
10.07.2023 15:04:22.590;StateMachine_dynload.vi;Q 'SM';End: "E_StartTest" [0.011 s] 
10.07.2023 15:04:22.600;StateMachine_dynload.vi;SM;StartTest
10.07.2023 15:04:22.663;FW_DB_Clear_TMeasurementFactNumber_ExternalControl.vi;DB;EXEC dbo.Clear_TMeasurementFactNumber_ExternalControl --Successfully executed! [0.002 s]
10.07.2023 15:04:22.678;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','2' --Successfully executed! [0.004 s]
10.07.2023 15:04:22.689;StateMachine_dynload.vi;I;Serialnumber/GUID: 118383-0009
10.07.2023 15:04:22.701;PrüfablaufAusführen_Dll.vi;Q 'SM';Start RunModus: "Main"
10.07.2023 15:04:22.714;DLLAusfuehren.vi;I; Start: Limit_Check
10.07.2023 15:04:22.755;DLLAusfuehren.vi;I;Limit_Check: TS_AutoCal_DAQ.dll [0.030 s] 
10.07.2023 15:04:22.794;DLLAusfuehren.vi;I;Limit_Check: TS_Init_PS.dll [0.028 s] 
10.07.2023 15:04:23.166;DLLAusfuehren.vi;I;Limit_Check: TS_Init_MPA.dll [0.361 s] 
10.07.2023 15:04:23.225;DLLAusfuehren.vi;I;Limit_Check: TS_AutoCal_DHS_Sig.dll [0.048 s] 
10.07.2023 15:04:23.255;DLLAusfuehren.vi;I;Limit_Check: TS_Auto_Contact.dll [0.019 s] 
10.07.2023 15:04:23.287;DLLAusfuehren.vi;I;Limit_Check: TS_Init_Time.dll [0.021 s] 
10.07.2023 15:04:25.163;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Noload_Data.dll [1.865 s] 
10.07.2023 15:04:25.195;DLLAusfuehren.vi;I;Limit_Check: TS_ChangeDir.dll [0.020 s] 
10.07.2023 15:04:25.288;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Noload_Data.dll [0.081 s] 
10.07.2023 15:04:26.461;DLLAusfuehren.vi;I;Limit_Check: TS_Mot_Commutation.dll [1.162 s] 
10.07.2023 15:04:26.523;DLLAusfuehren.vi;I;Limit_Check: TS_Close_PS.dll [0.052 s] 
10.07.2023 15:04:26.767;DLLAusfuehren.vi;I;Limit_Check: TS_Close_MPA.dll [0.233 s] 
10.07.2023 15:04:26.797;DLLAusfuehren.vi;I;Limit_Check: TS_Auto_Contact.dll [0.019 s] 
10.07.2023 15:04:26.810;DLLAusfuehren.vi;I;End: "Limit_Check" [4.096 s] 
10.07.2023 15:04:26.820;PrüfablaufAusführen_Dll.vi;Q 'SM';End RunModus: "Main" [4.119 s] 
10.07.2023 15:04:26.821;StateMachine_dynload.vi;SM;TestRunning
10.07.2023 15:04:26.839;StateMachine_dynload.vi;Q 'SM';Start: "MainFinished"
10.07.2023 15:04:26.869;Datenbank.vi;Q 'DB';Start: "DB_SaveResult"
10.07.2023 15:04:26.883;FW_DB_RW_SequenceControlNumber_VirtualCounter.vi;DB;EXEC dbo.FW_SequenceControlNumber_VirtualCounter 'PA_Drive.dll','1004','5604672/*/*','118383','passed','9' --Successfully executed! [0.004 s]
10.07.2023 15:04:26.896;FW_DB_RW_SequenceControlNumber.vi;DB;EXEC dbo.FW_SequenceControlNumber '325557-303','PA_Drive.dll','1004','5604672/*/*','3' --Successfully executed! [0.004 s]
10.07.2023 15:04:26.910;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0009','Cw_MotVoltage<V>','3.184','3.200','3.216','passed','TS_Mot_Noload_Data','passed-000009' --Successfully executed! [0.004 s]
10.07.2023 15:04:26.924;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0009','Cw_MotSpeed<rpm>','9955.5','10835','12168','passed','TS_Mot_Noload_Data','passed-000009' --Successfully executed! [0.004 s]
10.07.2023 15:04:26.939;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0009','Cw_MotCurrent<mA>','1.758','11.267','17.583','passed','TS_Mot_Noload_Data','passed-000009' --Successfully executed! [0.005 s]
10.07.2023 15:04:26.953;FW_DB_Utility_PrepareAndSaveResult_MDW.vi;DB;EXEC dbo.SaveResult_FactNumber '118383','5604672','1776','*','*','1004','325557','325557-303','118383-0009','Cw_MotTorqueConst<mNmPerA>','2.4284','2.7409','2.9384','not checked','TS_Mot_Noload_Data','passed-000009' --Successfully executed! [0.004 s]
